,treatments_count,rating,reviews,is_prescription_only,number_side_effects,price,months_since_approval,name,dosage_form,date_of_approval,route_of_administration,abuse,treatments_count_T,rating_T,reviews_T,number_side_effects_T,price_T,months_since_approval_T,months_rating_reviews_kmeans,months_effects_kmeans
865,2.0,6.4,160.4,1.0,1.0,480.39999999999964,208.7227926078029,Olux-E,Foam,"January 12, 2007",Transdermal,0,0.0625,0.5955056179775282,0.15551020408163269,0.0,0.0007742932423983218,0.7862548070958938,0,1
866,1.0,6.32,28.599999999999994,1.0,19.0,10313.11,69.81519507186857,Onpattro,Injection,"August 10, 2018",Parenteral,0,0.0,0.5865168539325843,0.0210204081632653,0.20689655172413796,0.016821424402212858,0.2617541247984121,4,0
867,2.0,6.08,96.80000000000001,1.0,55.0,1404.37,64.52566735112936,Ontruzant,for Injection,"January 18, 2019",Parenteral,0,0.0625,0.5595505617977529,0.0906122448979592,0.6206896551724138,0.002282226231140372,0.24178141669768016,4,2
868,1.0,6.08,331.4,1.0,7.0,3676.5,117.94661190965093,Orbactiv,Injection,"August 6, 2014",Parenteral,0,0.0,0.5595505617977529,0.33,0.06896551724137931,0.005990376692422094,0.4434933631063144,3,3
869,4.0,5.9,58.40000000000002,0.0,2.0,1273.0999999999995,59.728952772073924,Ortikos,Extended-Release Capsules,"June 13, 2019",Oral,0,0.1875,0.5393258426966293,0.051428571428571455,0.011494252873563218,0.002067991609418704,0.22366951991068107,4,0
870,2.0,5.34,250.59999999999997,1.0,12.0,638.4700000000003,75.43326488706364,Osmolex ER,Extended-Release Tablets,"February 20, 2018",Oral,0,0.0625,0.4764044943820225,0.2475510204081633,0.12643678160919541,0.0010322658687070296,0.28296737377496584,4,0
871,1.0,5.94,134.8,1.0,1.0,307.71000000000004,101.81519507186859,Otiprio,Otic Suspension  - formerly AuriPro,"December 10, 2015",Parenteral,0,0.0,0.5438202247191012,0.1293877551020408,0.0,0.0004924605553783278,0.3825828061034611,4,3
872,1.0,5.58,260.2,1.0,3.0,1058.29,97.18275154004107,Otovel,Otic Solution,"April 29, 2016",Otic,0,0.0,0.503370786516854,0.25734693877551024,0.022988505747126436,0.0017174184465328106,0.36509117975437294,4,3
873,1.0,7.2,176.2,1.0,2.0,61451.0,42.34907597535934,Oxlumo,Injection,"November 23, 2020",Parenteral,0,0.0,0.6853932584269664,0.1716326530612245,0.011494252873563218,0.10027923288697121,0.15804490757970474,1,0
874,1.0,6.3,29.599999999999994,1.0,20.0,672.8900000000003,72.37782340862424,Palynziq,Injection,"May 24, 2018",Parenteral,0,0.0,0.5842696629213484,0.02204081632653061,0.21839080459770116,0.001088439828329638,0.27143034362982266,4,0
875,1.0,6.58,70.19999999999999,1.0,10.0,1044.6999999999998,87.85215605749487,Parsabiv,Injection,"February 7, 2017",Parenteral,0,0.0,0.6157303370786518,0.06346938775510204,0.10344827586206896,0.0016952393613709497,0.32985981888103216,4,3
876,2.0,4.5,17.0,1.0,5.0,225.80000000000018,112.13141683778234,Pazeo,Ophthalmic Solution,"January 30, 2015",Ophthalmic,0,0.0625,0.3820224719101124,0.009183673469387754,0.04597701149425287,0.000358782198821447,0.42153578960426746,4,3
877,2.0,6.1,84.8,1.0,21.0,4432.61,51.84394250513347,Pemfexy,Injection,"February 8, 2020",Parenteral,0,0.0625,0.5617977528089888,0.07836734693877552,0.22988505747126436,0.007224359627060395,0.19389653889095645,4,0
878,1.0,6.9,149.0,1.0,1.0,1058.29,70.27515400410678,Perseris,for Extended-Release Injectable Suspension,"July 27, 2018",Parenteral,0,0.0,0.6516853932584271,0.14387755102040817,0.0,0.0017174184465328106,0.2634908820245627,1,0
879,1.0,4.9,418.0,1.0,6.0,158.52000000000044,73.03490759753593,Plenvu,for Oral Solution,"May 4, 2018",Oral,0,0.0,0.4269662921348315,0.4183673469387756,0.05747126436781609,0.0002489802231268198,0.27391142538146634,3,0
880,1.0,6.54,64.19999999999999,1.0,17.0,4568.73,102.34086242299794,Portrazza,Injection,"November 24, 2015",Parenteral,0,0.0,0.6112359550561799,0.0573469387755102,0.1839080459770115,0.007446509522000239,0.3845676715047761,4,3
881,1.0,6.84,285.0,1.0,48.0,5175.69,103.62217659137578,Praxbind,Injection,"October 16, 2015",Parenteral,0,0.0,0.6449438202247192,0.28265306122448985,0.5402298850574713,0.008437077404990893,0.3894057809204814,4,2
882,2.0,6.38,70.8,1.0,32.0,647.7200000000003,57.69199178644764,pretomanid,Tablets,"August 14, 2019",Oral,0,0.0625,0.5932584269662922,0.06408163265306123,0.3563218390804598,0.0010473620083499445,0.21597816648058552,1,2
883,1.0,4.6,21.0,1.0,1.0,293.4200000000001,35.87679671457906,Prevnar 20,Injection,"June 8, 2021",Parenteral,0,0.0,0.3932584269662921,0.013265306122448979,0.0,0.0004691390596488951,0.13360625232601414,4,0
884,1.0,6.9,42.0,0.0,1.0,1058.29,66.85831622176592,Primatene Mist,Inhalation Aerosol,"November 8, 2018",Inhalation,0,0.0,0.6516853932584271,0.03469387755102041,0.0,0.0017174184465328106,0.2505892569160154,1,0
885,1.0,1.5,108.0,1.0,1.0,81.3100000000004,110.16016427104722,ProAir RespiClick,Inhalation Powder,"March 31, 2015",Inhalation,0,0.0,0.04494382022471903,0.10204081632653063,0.0,0.00012297233752363602,0.4140925443493363,4,3
886,3.0,6.2,344.0,1.0,7.0,669.1000000000004,94.19301848049281,Qbrelis,Oral Solution,"July 29, 2016",Oral,0,0.125,0.5730337078651686,0.3428571428571429,0.06896551724137931,0.0010822544911137843,0.353802257784394,4,3
887,1.0,5.5,47.000000000000014,1.0,4.0,1058.29,71.22792607802874,Qbrexza,Cloth for Topical Use,"June 28, 2018",Topical,0,0.0,0.4943820224719102,0.03979591836734696,0.034482758620689655,0.0017174184465328106,0.26708845056444613,4,0
888,3.0,5.82,297.6,1.0,17.0,1058.29,122.80903490759754,Qudexy XR,Extended-Release Capsules,"March 11, 2014",Oral,0,0.125,0.5303370786516854,0.2955102040816327,0.1839080459770115,0.0017174184465328106,0.4618533680684779,4,3
889,1.0,6.3,23.400000000000006,1.0,13.0,1058.29,248.08213552361397,Radiogardase,Capsules,"October 2, 2003",Oral,0,0.0,0.5842696629213484,0.015714285714285722,0.13793103448275862,0.0017174184465328106,0.9348716040193524,0,1
890,1.0,5.66,102.60000000000002,1.0,5.0,374.90999999999985,121.59342915811088,Ragwitek,,"April 17, 2014",Other,0,0.0,0.5123595505617978,0.09653061224489799,0.04597701149425287,0.0006021319698652325,0.457263366827937,4,3
891,1.0,5.5600000000000005,320.0,1.0,2.0,1009.8500000000004,113.51129363449692,Rapivab,Injection,"December 19, 2014",Parenteral,0,0.0,0.5011235955056181,0.31836734693877555,0.011494252873563218,0.0016383636352568338,0.4267460612827193,4,3
892,1.0,6.38,109.4,1.0,28.0,1290.7600000000002,95.5728952772074,Rayaldee,Extended Release Capsules,"June 17, 2016",Oral,0,0.0,0.5932584269662922,0.10346938775510206,0.3103448275862069,0.0020968129960234486,0.35901252946284584,4,2
893,3.0,7.28,112.0,1.0,19.0,8089.43,58.64476386036961,Recarbrio,for Injection,"July 16, 2019",Parenteral,0,0.125,0.6943820224719103,0.10612244897959185,0.20689655172413796,0.01319234507235808,0.2195757350204689,1,0
894,1.0,7.1,40.8,1.0,45.0,18809.76,29.141683778234082,Recorlev,Capsules,"December 30, 2021",Oral,0,0.0,0.6741573033707866,0.03346938775510204,0.5057471264367817,0.03068808547215575,0.10817516437166602,1,2
895,1.0,6.66,31.599999999999994,1.0,48.0,11851.11,67.97535934291581,Revcovi,Injection,"October 5, 2018",Parenteral,0,0.0,0.6247191011235956,0.024081632653061222,0.5402298850574713,0.01933146362067804,0.25480709589380973,1,2
896,5.0,7.3,15.199999999999989,1.0,52.0,764.29,41.560574948665305,Riabni,Injection,"December 17, 2020",Parenteral,0,0.25,0.6966292134831461,0.007346938775510193,0.5862068965517241,0.0012376060081526006,0.15506760947773232,1,2
897,3.0,4.6,23.0,1.0,4.0,370.9899999999998,62.784394250513344,Rocklatan,Ophthalmic Solution,"March 12, 2019",Ophthalmic,0,0.125,0.3932584269662921,0.015306122448979595,0.034482758620689655,0.0005957344706868297,0.23520655005582433,4,0
898,4.0,7.54,53.000000000000014,1.0,52.0,764.29,58.41478439425051,Ruxience,Injection,"July 23, 2019",Parenteral,0,0.1875,0.7235955056179776,0.04591836734693879,0.5862068965517241,0.0012376060081526006,0.2187073564073936,1,2
899,1.0,6.72,59.599999999999994,1.0,1.0,15741.32,35.15400410677617,Rylaze,Injectable,"June 30, 2021",Parenteral,0,0.0,0.6314606741573034,0.052653061224489796,0.0,0.025680345069355168,0.130877062399206,1,0
900,1.0,7.2,176.2,1.0,1.0,50085.79,55.885010266940455,Scenesse,Implant,"October 8, 2019",Transdermal,0,0.0,0.6853932584269664,0.1716326530612245,0.0,0.08173103859172241,0.2091551916635653,1,0
901,1.0,7.26,132.2,1.0,1.0,1058.29,55.7864476386037,Secuado,Transdermal System,"October 11, 2019",Transdermal,0,0.0,0.6921348314606742,0.12673469387755104,0.0,0.0017174184465328106,0.20878302940081875,1,0
902,3.0,7.1,226.0,1.0,5.0,528.3299999999999,204.6160164271047,Seroquel XR,Tablets,"May 17, 2007",Oral,0,0.125,0.6741573033707866,0.22244897959183674,0.04597701149425287,0.0008525157259750688,0.7707480461481205,0,1
903,1.0,7.34,31.599999999999994,1.0,43.0,18345.83,137.65913757700204,Signifor,Injection,"December 14, 2012",Parenteral,0,0.0,0.7011235955056181,0.024081632653061222,0.4827586206896552,0.02993094470842198,0.5179258156556258,2,2
904,1.0,5.3,635.0,1.0,10.0,1058.29,123.30184804928132,Monovisc,Injection,"February 24, 2014",Parenteral,0,0.0,0.4719101123595506,0.6397959183673471,0.10344827586206896,0.0017174184465328106,0.4637141793822107,3,3
905,3.0,6.5,56.0,1.0,1.0,577.5900000000001,115.41683778234086,Sotylize,Oral Solution,"October 22, 2014",Oral,0,0.125,0.6067415730337079,0.0489795918367347,0.0,0.0009329087896302022,0.43394119836248607,2,3
906,1.0,7.7,540.0,1.0,2.0,1058.29,100.23819301848049,Onzetra Xsail,Inhalation Powder  - formerly AVP-825,"January 27, 2016",Inhalation,0,0.0,0.7415730337078653,0.5428571428571429,0.011494252873563218,0.0017174184465328106,0.3766282098995162,3,3
907,2.0,6.0,187.8,1.0,1.0,1058.29,93.83162217659138,Sustol,Extended-Release Injection,"August 9, 2016",Parenteral,0,0.0625,0.550561797752809,0.18346938775510208,0.0,0.0017174184465328106,0.35243766282099,4,3
908,1.0,6.22,119.0,1.0,11.0,2037.8800000000006,75.92607802874743,Symfi Lo,Tablets,"February 5, 2018",Oral,0,0.0,0.5752808988764045,0.11326530612244899,0.1149425287356322,0.0033161241149439334,0.28482818508869867,4,0
909,1.0,5.52,98.8,0.0,1.0,272.75,83.64681724845995,Symjepi,Injection,"June 15, 2017",Parenteral,0,0.0,0.49662921348314604,0.0926530612244898,0.0,0.0004354053076035925,0.31398089567051235,4,3
910,1.0,7.4399999999999995,48.400000000000006,1.0,10.0,5129.19,95.1129363449692,Syndros,Oral Solution,"July 1, 2016",Oral,1,0.0,0.7123595505617978,0.041224489795918376,0.10344827586206896,0.008361188703002186,0.3572757722366952,2,3
911,2.0,8.1,47.000000000000014,1.0,1.0,1058.29,130.52977412731005,Astagraf XL,Extended-Release Capsules,"July 19, 2013",Oral,0,0.0625,0.7865168539325843,0.03979591836734696,0.0,0.0017174184465328106,0.4910060786502915,2,3
912,1.0,6.8,20.0,1.0,53.0,863.8900000000003,54.997946611909654,Talicia,Delayed-Release Capsules,"November 4, 2019",Oral,0,0.0,0.6404494382022473,0.012244897959183675,0.5977011494252874,0.0014001547117671214,0.2058057312988463,1,2
913,1.0,8.06,19.600000000000023,1.0,14.0,1009.8500000000004,20.665297741273093,Terlivaz,Lyophilized Powder for Injection,"September 14, 2022",Parenteral,0,0.0,0.7820224719101125,0.011836734693877575,0.14942528735632182,0.0016383636352568338,0.07616920977546206,1,0
914,2.0,7.2,523.0,1.0,3.0,1058.29,147.64681724845997,Testosterone Gel,Topical Gel  - formerly Bio-T-Gel,"February 14, 2012",Parenteral,1,0.0625,0.6853932584269664,0.5255102040816327,0.022988505747126436,0.0017174184465328106,0.5556382582806103,3,3
915,1.0,6.34,135.79999999999998,1.0,10.0,8920.78,59.23613963039014,Thiola EC,Delayed-Release Tablets,"June 28, 2019",Oral,0,0.0,0.5887640449438203,0.13040816326530613,0.10344827586206896,0.0145491208228594,0.22180870859694826,4,0
916,1.0,6.34,80.0,1.0,1.0,314.2699999999995,33.708418891170425,TicoVac,Injection,"August 13, 2021",Parenteral,0,0.0,0.5887640449438203,0.07346938775510205,0.0,0.0005031665744115723,0.12541868254558983,1,0
917,1.0,7.12,89.60000000000001,1.0,32.0,3926.1,68.96098562628336,Tiglutik,Oral Suspension,"September 5, 2018",Oral,0,0.0,0.6764044943820225,0.08326530612244899,0.3563218390804598,0.006397727660516313,0.2585287185212753,1,2
918,1.0,5.64,317.79999999999995,1.0,2.0,688.1000000000004,123.30184804928132,Tivorbex,Capsules,"February 24, 2014",Oral,0,0.0,0.5101123595505618,0.31612244897959185,0.011494252873563218,0.0011132627779478796,0.4637141793822107,4,3
919,1.0,5.82,50.2,1.0,1.0,1058.29,134.4394250513347,TOBI Podhaler,Inhalation Powder,"March 22, 2013",Inhalation,0,0.0,0.5303370786516854,0.04306122448979593,0.0,0.0017174184465328106,0.5057685150725716,2,3
920,1.0,5.72,59.2,1.0,14.0,2497.76,65.7741273100616,Tolsura,Capsules,"December 11, 2018",Oral,0,0.0,0.5191011235955056,0.05224489795918368,0.14942528735632182,0.004066655217536759,0.24649547202580324,4,0
921,1.0,6.3,63.40000000000002,1.0,17.0,97.77999999999975,129.6098562628337,Trokendi XR,,"August 16, 2013",Other,0,0.0,0.5842696629213484,0.056530612244897985,0.1839080459770115,0.0001498516261635059,0.4875325641979904,2,3
922,4.0,3.9,45.0,1.0,26.0,460.77999999999975,111.27720739219713,Toujeo SoloStar,Injection  - formerly Toujeo,"February 25, 2015",Parenteral,0,0.1875,0.3146067415730337,0.03775510204081633,0.28735632183908044,0.0007422731062043773,0.41831038332713066,4,3
923,2.0,6.08,96.80000000000001,1.0,55.0,1284.79,62.81724845995893,Trazimera,for Injection,"March 11, 2019",Parenteral,0,0.0625,0.5595505617977529,0.0906122448979592,0.6206896551724138,0.002087069865897156,0.2353306041434065,4,2
924,1.0,8.18,19.600000000000023,1.0,10.0,8433.5,112.36139630390144,Triferic,,"January 23, 2015",Other,0,0.0,0.7955056179775282,0.011836734693877575,0.10344827586206896,0.013753872506621615,0.42240416821734283,2,3
925,10.0,5.96,351.79999999999995,1.0,7.0,216.47999999999956,228.92813141683777,Triglide,Tablets,"May 7, 2005",Oral,0,0.5625,0.5460674157303371,0.35081632653061223,0.06896551724137931,0.00034357181812177403,0.862548070958938,0,1
926,1.0,6.74,100.8,1.0,5.0,20922.88,83.18685831622176,Triptodur,Injection,"June 29, 2017",Parenteral,0,0.0,0.6337078651685394,0.09469387755102042,0.04597701149425287,0.03413672921293803,0.3122441384443617,4,3
927,1.0,5.34,258.6,1.0,5.0,1010.5699999999997,115.18685831622176,Trumenba,Injectable,"October 29, 2014",Parenteral,0,0.0,0.4764044943820225,0.2557142857142858,0.04597701149425287,0.0016395386861263353,0.43307281974941075,4,3
928,2.0,5.92,109.0,0.0,5.0,571.3699999999999,109.17453798767967,Tuzistra XR,Extended Release Oral Suspension,"April 30, 2015",Oral,1,0.0625,0.5415730337078652,0.10306122448979593,0.04597701149425287,0.000922757655729777,0.4103709217218708,4,3
929,2.0,5.34,116.19999999999999,1.0,5.0,4405.78,67.05544147843942,Udenyca,Injection,"November 2, 2018",Parenteral,0,0.0625,0.4764044943820225,0.11040816326530611,0.04597701149425287,0.00718057266202046,0.2513335814415085,4,0
930,1.0,7.42,22.19999999999999,1.0,41.0,18259.53,110.85010266940452,Unituxin,Injection,"March 10, 2015",Parenteral,0,0.0,0.7101123595505618,0.014489795918367337,0.45977011494252873,0.02979010180559132,0.41669768018856224,2,2
931,1.0,8.0,16.0,1.0,3.0,228.8800000000001,46.88295687885011,Upneeq,Ophthalmic Solution,"July 8, 2020",Ophthalmic,0,0.0,0.7752808988764046,0.00816326530612245,0.022988505747126436,0.00036380880531876336,0.1751643716660464,1,0
932,1.0,4.699999999999999,48.400000000000006,1.0,1.0,1058.29,105.00205338809035,Xuriden,Oral Granules,"September 4, 2015",Oral,0,0.0,0.4044943820224719,0.041224489795918376,0.0,0.0017174184465328106,0.3946160525989332,4,3
933,1.0,6.2,66.0,1.0,16.0,1374.1899999999996,81.18275154004107,Vabomere,Injection  - formerly Carbavance,"August 29, 2017",Parenteral,0,0.0,0.5730337078651686,0.05918367346938776,0.1724137931034483,0.002232972015527056,0.30467683910184845,4,0
934,3.0,6.94,259.8,1.0,6.0,1012.2300000000005,231.72073921971253,Vanos,Cream,"February 11, 2005",Topical,0,0.125,0.656179775280899,0.2569387755102041,0.05747126436781609,0.0016422478311865787,0.8730926684034239,0,1
935,1.0,4.98,84.39999999999999,1.0,4.0,1058.29,126.29158110882958,Varithena,Injectable Foam,"November 25, 2013",Parenteral,0,0.0,0.43595505617977537,0.07795918367346939,0.034482758620689655,0.0017174184465328106,0.4750031013521896,4,3
936,1.0,5.4,57.2,1.0,4.0,2307.74,137.46201232032854,VariZIG,for Injection,"December 20, 2012",Parenteral,0,0.0,0.4831460674157304,0.050204081632653066,0.034482758620689655,0.003756539708893876,0.5171814911301327,2,3
937,1.0,6.04,224.79999999999995,1.0,1.0,299.0799999999999,95.80287474332648,Vaxchora,Suspension for Oral Administration,"June 10, 2016",Oral,0,0.0,0.555056179775281,0.22122448979591836,0.0,0.0004783762650952622,0.3598809080759211,4,3
938,6.0,6.14,100.60000000000001,1.0,4.0,1545.1999999999998,65.44558521560575,Vaxelis,Suspension for Intramuscular Injection,"December 21, 2018",Parenteral,0,0.3125,0.5662921348314607,0.09448979591836737,0.034482758620689655,0.0025120629171848786,0.24525493114998137,4,0
939,1.0,5.58,73.4,0.0,6.0,29003.51,94.42299794661191,Viekira XR,Extended-Release Tablets,"July 22, 2016",Oral,0,0.0,0.503370786516854,0.06673469387755103,0.05747126436781609,0.04732443936242196,0.3546706363974693,4,3
940,1.0,4.84,83.6,0.0,8.0,910.0199999999995,103.42505133470226,Vivlodex,Capsules,"October 22, 2015",Oral,0,0.0,0.4202247191011236,0.07714285714285714,0.08045977011494253,0.0014754395681701102,0.3886614563949882,4,3
941,1.0,6.72,111.2,1.0,6.0,90.75,31.21149897330595,Vuity,Ophthalmic Solution,"October 28, 2021",Ophthalmic,0,0.0,0.6314606741573034,0.1053061224489796,0.05747126436781609,0.00013837856003489108,0.11599057188934372,1,0
942,1.0,7.26,132.20000000000002,1.0,1.0,1694.3000000000002,53.74948665297742,Vyondys 53,Injection,"December 12, 2019",Parenteral,0,0.0,0.6921348314606742,0.12673469387755104,0.0,0.0027553963680776996,0.20109167597072325,1,0
943,1.0,8.0,9.0,1.0,13.0,6527.97,29.568788501026688,Vyvgart,Injection,"December 17, 2021",Parenteral,0,0.0,0.7752808988764046,0.0010204081632653062,0.13793103448275862,0.010644018779728277,0.10978786751023442,1,0
944,1.0,6.2,59.599999999999994,1.0,63.0,1058.29,82.03696098562628,Vyxeos,Injection,"August 3, 2017",Parenteral,0,0.0,0.5730337078651686,0.052653061224489796,0.7126436781609196,0.0017174184465328106,0.30790224537898525,4,2
945,3.0,6.4,12.0,1.0,1.0,278.3699999999999,79.04722792607802,Vyzulta,Ophthalmic Solution  - formerly Vesneo,"November 2, 2017",Parenteral,0,0.125,0.5955056179775282,0.004081632653061225,0.0,0.0004445772324460984,0.2966133234090063,4,0
946,2.0,6.1,195.79999999999998,1.0,1.0,1278.4099999999999,85.3223819301848,Xatmep,Oral Solution,"April 25, 2017",Oral,0,0.0625,0.5617977528089888,0.1916326530612245,0.0,0.002076657609581286,0.32030765413720386,4,3
947,3.0,6.44,156.2,1.0,1.0,72.68000000000029,68.73100616016427,Xelpros,Ophthalmic Emulsion,"September 12, 2018",Topical,0,0.125,0.6000000000000001,0.15122448979591835,0.0,0.00010888804724057051,0.2576603399082,4,0
948,1.0,5.72,59.2,1.0,14.0,1058.29,59.07186858316222,Xembify,Injection,"July 3, 2019",Parenteral,0,0.0,0.5191011235955056,0.05224489795918368,0.14942528735632182,0.0017174184465328106,0.22118843815903735,4,0
949,1.0,7.22,97.8,1.0,1.0,1058.29,57.52772073921971,Xenleta,Tablets and Injection,"August 19, 2019",Parenteral,0,0.0,0.6876404494382024,0.09163265306122449,0.0,0.0017174184465328106,0.21535789604267458,1,0
950,1.0,5.74,210.8,1.0,5.0,335.0699999999997,77.7659137577002,Xepi,Cream,"December 11, 2017",Topical,0,0.0,0.5213483146067417,0.20693877551020412,0.04597701149425287,0.0005371124884194242,0.2917752139933011,4,0
951,1.0,6.0600000000000005,182.0,1.0,8.0,786.6099999999997,69.25667351129364,Xerava,Injection,"August 27, 2018",Parenteral,0,0.0,0.5573033707865169,0.17755102040816328,0.08045977011494253,0.0012740325851071793,0.259645205309515,4,0
952,1.0,7.0,31.400000000000034,1.0,39.0,11020.27,72.4435318275154,Yonsa,Tablets,"May 22, 2018",Oral,0,0.0,0.6629213483146068,0.0238775510204082,0.4367816091954023,0.017975520197875954,0.271678451804987,1,2
953,1.0,6.46,69.4,1.0,12.0,9482.29,67.74537987679672,Yutiq,Intravitreal Implant,"October 12, 2018",Transdermal,0,0.0,0.602247191011236,0.06265306122448981,0.12643678160919541,0.015465513619712705,0.2539387172807344,4,0
954,1.0,5.54,216.79999999999998,1.0,2.0,1058.29,100.20533880903491,Zembrace SymTouch,Injection,"January 28, 2016",Parenteral,0,0.0,0.4988764044943821,0.21306122448979592,0.011494252873563218,0.0017174184465328106,0.376504155811934,4,3
955,3.0,6.56,232.4,1.0,19.0,1680.08,113.51129363449692,Zerbaxa,Injection,"December 19, 2014",Parenteral,0,0.125,0.6134831460674157,0.22897959183673472,0.20689655172413796,0.002732189113405024,0.4267460612827193,4,3
956,2.0,6.1,195.79999999999998,1.0,3.0,250.76000000000022,84.17248459958932,Zerviate,Ophthalmic Solution,"May 30, 2017",Ophthalmic,0,0.0625,0.5617977528089888,0.1916326530612245,0.022988505747126436,0.00039951729563086896,0.31596576107182733,4,3
957,1.0,5.36,163.8,1.0,5.0,4143.09,54.997946611909654,Ziextenzo,Injection,"November 4, 2019",Parenteral,0,0.0,0.47865168539325853,0.1589795918367347,0.04597701149425287,0.006751858616312646,0.2058057312988463,4,0
958,7.999999999999999,7.1000000000000005,297.79999999999995,1.0,54.0,655.4099999999999,59.26899383983573,Zirabev,Injection,"June 27, 2019",Parenteral,0,0.43749999999999994,0.6741573033707867,0.2957142857142857,0.6091954022988506,0.0010599122044422696,0.22193276268453044,1,2
959,1.0,6.9,25.19999999999999,1.0,21.0,166.80000000000018,36.76386036960986,Zynrelef,Injection,"May 12, 2021",Parenteral,0,0.0,0.6516853932584271,0.017551020408163254,0.22988505747126436,0.0002624933081260988,0.13695571269073314,1,0
960,1.0,6.1,221.0,0.0,1.0,22.86999999999989,239.40862422997947,Mucinex D,Extended-Release Tablets,"June 22, 2004",Oral,0,0.0,0.5617977528089888,0.2173469387755102,0.0,2.759737528234449e-05,0.9021213248976554,0,1
961,1.0,7.4399999999999995,111.4,1.0,3.0,8960.0,70.14373716632444,Mulpleta,Tablets,"July 31, 2018",Oral,0,0.0,0.7123595505617978,0.10551020408163267,0.022988505747126436,0.014613128454945357,0.262994665674234,1,0
962,2.0,6.7,43.0,1.0,5.0,849.8000000000002,179.12114989733058,Multaq,Tablets,"July 1, 2009",Oral,0,0.0625,0.6292134831460675,0.03571428571428572,0.04597701149425287,0.0013771596190569947,0.6744820741843444,2,1
963,1.0,6.94,46.39999999999999,1.0,16.0,6496.93,123.30184804928132,Myalept,Injection,"February 24, 2014",Parenteral,0,0.0,0.656179775280899,0.03918367346938775,0.1724137931034483,0.010593361031131943,0.4637141793822107,2,3
964,3.0,6.94,95.0,1.0,37.0,107.96000000000004,230.63655030800822,Mycamine,for Injection,"March 16, 2005",Parenteral,0,0.125,0.656179775280899,0.08877551020408164,0.41379310344827586,0.00016646553984619528,0.8689988835132118,0,1
965,1.0,7.12,66.39999999999999,1.0,1.0,3432.02,47.27720739219713,Mycapssa,Delayed-Release Capsules,"June 26, 2020",Oral,0,0.0,0.6764044943820225,0.05959183673469387,0.0,0.005591381641622115,0.17665302071703262,1,0
966,1.0,5.7,142.0,1.0,6.0,1198.7699999999995,83.48254620123203,Mydayis,,"June 20, 2017",Other,1,0.0,0.5168539325842697,0.13673469387755105,0.05747126436781609,0.0019466839272935304,0.3133606252326014,4,3
967,1.0,8.06,19.599999999999994,1.0,17.0,1058.29,13.010266940451743,Mydcombi,Ophthalmic Spray,"May 5, 2023",Ophthalmic,0,0.0,0.7820224719101125,0.011836734693877547,0.1839080459770115,0.0017174184465328106,0.04726460736881277,1,0
968,2.0,7.9,11.0,1.0,5.0,1239.62,36.303901437371664,Myfembree,Tablets,"May 26, 2021",Oral,0,0.0625,0.7640449438202249,0.0030612244897959186,0.04597701149425287,0.0020133517439868357,0.13521895546458254,1,0
969,2.0,7.16,38.60000000000001,1.0,4.0,866.9800000000005,243.21971252566735,Myfortic,Tablets,"February 27, 2004",Oral,0,0.0625,0.6808988764044945,0.03122448979591838,0.034482758620689655,0.0014051976384154034,0.9165115990571889,0,1
970,2.0,8.14,186.0,1.0,8.0,1058.29,1.1170431211498908,Myhibbin,Oral Suspension,"May 1, 2024",Oral,0,0.0625,0.7910112359550564,0.1816326530612245,0.08045977011494253,0.0017174184465328106,0.002357027664061489,1,0
971,1.0,6.2,59.60000000000002,1.0,69.0,10276.57,81.08418891170432,Mylotarg,Injection,"September 1, 2017",Parenteral,0,0.0,0.5730337078651686,0.052653061224489824,0.7816091954022989,0.016761790570585605,0.3043046768391019,4,2
972,1.0,6.92,59.400000000000006,0.0,38.0,1025.96,217.23203285420945,Myozyme,,"April 28, 2006",Other,0,0.0,0.653932584269663,0.052448979591836746,0.4252873563218391,0.001664655398461953,0.8183848157796799,0,1
973,1.0,4.9,272.0,1.0,11.0,252.73999999999978,143.21149897330596,Myrbetriq,Extended Release Tablets and Granules,"June 28, 2012",Oral,0,0.0,0.4269662921348315,0.2693877551020408,0.1149425287356322,0.0004027486855220003,0.5388909564570152,4,3
974,1.0,6.12,205.4,1.0,11.0,2479.84,228.13963039014374,Naglazyme,- formerly Aryplase,"May 31, 2005",Parenteral,0,0.0,0.5640449438202249,0.20142857142857146,0.1149425287356322,0.004037409507006918,0.8595707728569656,0,1
975,1.0,5.4,30.0,1.0,10.0,391.8800000000001,247.62217659137576,Namenda,,"October 16, 2003",Other,0,0.0,0.4831460674157304,0.022448979591836737,0.10344827586206896,0.0006298272660533696,0.9331348467932018,0,1
976,1.0,6.14,321.79999999999995,1.0,12.0,631.2799999999997,113.37987679671458,Namzaric,,"December 23, 2014",Other,0,0.0,0.5662921348314607,0.32020408163265307,0.12643678160919541,0.0010205316801629686,0.42624984493239054,4,3
977,1.0,5.78,98.4,0.0,1.0,56.88000000000011,102.53798767967146,Narcan,Nasal Spray,"November 18, 2015",Nasal,0,0.0,0.5258426966292136,0.09224489795918368,0.0,8.310220871537526e-05,0.3853119960302692,4,3
978,1.0,5.140000000000001,112.4,0.0,10.0,70.8100000000004,26.611909650924005,Nasonex 24HR Allergy,Nasal Spray,"March 17, 2022",Nasal,0,0.0,0.453932584269663,0.10653061224489797,0.10344827586206896,0.0001058361790100571,0.09862299962783765,4,0
